"","상호명","지점명","상권업종대분류명","상권업종중분류명","상권업종소분류명","행정동명","도로명주소","경도","위도","행정동코드"
"11460","달숲",NA,"음식","커피점/카페","커피전문점/카페/다방","북가좌2동","서울특별시 서대문구 증가로 226-1",126.914175226878,37.5818939335966,1141072000
"11461","씨즈앤베리",NA,"음식","커피점/카페","커피전문점/카페/다방","대치4동","서울특별시 강남구 선릉로90길 10",127.050213424611,37.503864656756,1168063000
"11462","카페오월",NA,"음식","커피점/카페","커피전문점/카페/다방","동선동","서울특별시 성북구 동소문로 111",127.017268443978,37.5933935041657,1129057500
"11463","생활커피",NA,"음식","커피점/카페","커피전문점/카페/다방","동선동","서울특별시 성북구 동소문로20다길 2",127.016851521788,37.5915158681173,1129057500
"11464","사푼사푼",NA,"음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 영동대로 416",127.065312595718,37.5065801398546,1168061000
"11465","스터디룸인",NA,"음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 청계천로 61",126.9842973097,37.568975516474,1111061500
"11466","선비카페",NA,"음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 인사동7길 26",126.984751126326,37.5730701474244,1111061500
"11467","아미띠에카페",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 압구정로30길 53",127.029155754379,37.5238049669274,1168054500
"11468","카페보니또압구정점","압구정점","음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 논현로 840",127.028614999648,37.5236293207439,1168054500
"11469","알콜카페",NA,"음식","커피점/카페","커피전문점/카페/다방","금호2.3가동","서울특별시 성동구 장터길 49",127.021367432842,37.5484204214865,1120061500
"11470","초퍼",NA,"음식","커피점/카페","커피전문점/카페/다방","이문1동","서울특별시 동대문구 이문로 88-26",127.059896346518,37.5947589166603,1123074000
"11471","눈꽃여우대흥점","대흥점","음식","커피점/카페","커피전문점/카페/다방","염리동","서울특별시 마포구 숭문길 30",126.945507463456,37.5478393938323,1144061000
"11472","하이드아웃",NA,"음식","커피점/카페","커피전문점/카페/다방","개봉2동","서울특별시 구로구 개봉로20길 30",126.856439372408,37.4933715072668,1153075000
"11473","쥬씨안국역점","안국역점","음식","커피점/카페","커피전문점/카페/다방","가회동","서울특별시 종로구 계동길 15",126.986575389998,37.5779604527367,1111060000
"11474","닷",NA,"음식","커피점/카페","커피전문점/카페/다방","시흥3동","서울특별시 금천구 시흥대로 77",126.902901445806,37.4410646463704,1154569000
"11475","카페플라밍고",NA,"음식","커피점/카페","커피전문점/카페/다방","개포4동","서울특별시 강남구 개포로 216",127.046408695426,37.478424181676,1168069000
"11476","리즈카페",NA,"음식","커피점/카페","커피전문점/카페/다방","답십리2동","서울특별시 동대문구 한천로 127",127.065881826819,37.5724965663967,1123061000
"11477","쥬씨영","일고점","음식","커피점/카페","커피전문점/카페/다방","등촌2동","서울특별시 강서구 등촌로 173",126.862072433365,37.545415881226,1150053000
"11478","소프트리가양점","가양점","음식","커피점/카페","커피전문점/카페/다방","등촌3동","서울특별시 강서구 양천로 476",126.853258269858,37.5615852559942,1150053500
"11479","파이브센스",NA,"음식","커피점/카페","커피전문점/카페/다방","성수2가3동","서울특별시 성동구 광나루로 306",127.063744320036,37.5479080446916,1120069000
"11480","선한이웃",NA,"음식","커피점/카페","커피전문점/카페/다방","신대방1동","서울특별시 동작구 여의대방로10길 14",126.913945329038,37.4963199839265,1159067000
"11481","워너커피",NA,"음식","커피점/카페","커피전문점/카페/다방","잠원동","서울특별시 서초구 강남대로95길 87",127.016146828639,37.5116502550391,1165054000
"11482","2시의테이블by메종드꾸숑",NA,"음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 압구정로12길 42-1",127.022491994241,37.5212270573936,1168051000
"11483","PRiNK&DRiNK",NA,"음식","커피점/카페","커피전문점/카페/다방","양평2동","서울특별시 영등포구 양평로22바길 2",126.895498626102,37.5401918997409,1156062000
"11484","비에스마르첼로삼성점","삼성점","음식","커피점/카페","커피전문점/카페/다방","삼성1동","서울특별시 강남구 테헤란로87길 17",127.058329544526,37.5087322643722,1168058000
"11485","디저트39합정점","합정점","음식","커피점/카페","커피전문점/카페/다방","합정동","서울특별시 마포구 양화로6길 60",126.917386615943,37.5485400074824,1144068000
"11486","커피식스","쥬스식스서대문역점","음식","커피점/카페","커피전문점/카페/다방","충현동","서울특별시 서대문구 충정로 71",126.965674080884,37.5650204365918,1141056500
"11487","몽탄이네M&THOUSE엠엔티하우스",NA,"음식","커피점/카페","커피전문점/카페/다방","신림동","서울특별시 관악구 봉천로8길 12",126.926739674546,37.4889311839925,1162069500
"11488","신계커피",NA,"음식","커피점/카페","커피전문점/카페/다방","원효로1동","서울특별시 용산구 새창로45길 63",126.965730417473,37.5347368745528,1117056000
"11489","티라레미수",NA,"음식","커피점/카페","커피전문점/카페/다방","여의동","서울특별시 영등포구 의사당대로 8",126.916882222676,37.5278654998234,1156054000
"11490","카페레니",NA,"음식","커피점/카페","커피전문점/카페/다방","청룡동","서울특별시 관악구 남부순환로218길 30",126.950135968922,37.4800137644733,1162059500
"11491","마리몬드라운지",NA,"음식","커피점/카페","커피전문점/카페/다방","성수1가2동","서울특별시 성동구 서울숲6길 12",127.042903269439,37.5475517330484,1120066000
"11492","쥬스팩토리",NA,"음식","커피점/카페","커피전문점/카페/다방","대치4동","서울특별시 강남구 선릉로 312",127.052623341559,37.4975315607658,1168063000
"11493","올어바웃카페",NA,"음식","커피점/카페","커피전문점/카페/다방","구로5동","서울특별시 구로구 구로중앙로 134",126.884284828205,37.4999360814816,1153056000
"11494","아쿠아플라넷63카페",NA,"음식","커피점/카페","커피전문점/카페/다방","여의동","서울특별시 영등포구 63로 50",126.93989726821,37.5196585799992,1156054000
"11495","운주문고BOOKCAFE",NA,"음식","커피점/카페","커피전문점/카페/다방","삼청동","서울특별시 종로구 북촌로1길 11",126.985157873855,37.5772995255578,1111054000
"11496","설렌다방",NA,"음식","커피점/카페","커피전문점/카페/다방","화양동","서울특별시 광진구 광나루로 346",127.068541629086,37.547991038361,1121571000
"11497","쥬씨","새절역점","음식","커피점/카페","커피전문점/카페/다방","신사2동","서울특별시 은평구 증산로 403",126.913651348987,37.5922329785429,1138063200
"11498","일등커피",NA,"음식","커피점/카페","커피전문점/카페/다방","중화1동","서울특별시 중랑구 봉화산로 52",127.080208823426,37.6014154862386,1126060000
"11499","킹콩쥬스&커피","영등포구청점","음식","커피점/카페","커피전문점/카페/다방","당산1동","서울특별시 영등포구 당산로27길 9",126.895394707877,37.5249903793817,1156055000
"11500","빽다방","당산역점","음식","커피점/카페","커피전문점/카페/다방","당산2동","서울특별시 영등포구 양평로 28-1",126.90321217104,37.5334879756978,1156056000
"11501","IL카페",NA,"음식","커피점/카페","커피전문점/카페/다방","방배1동","서울특별시 서초구 효령로31길 78-4",126.995132752909,37.484468792623,1165060000
"11502","그리다꿈미술",NA,"음식","커피점/카페","커피전문점/카페/다방","일원1동","서울특별시 강남구 일원로3길 72",127.08543228696,37.4928252820401,1168073000
"11503","쥬스팩토리개봉역점","개봉역점","음식","커피점/카페","커피전문점/카페/다방","개봉2동","서울특별시 구로구 남부순환로97길 20-10",126.858557774011,37.4938695479969,1153075000
"11504","스피티",NA,"음식","커피점/카페","커피전문점/카페/다방","왕십리도선동","서울특별시 성동구 마장로 137",127.025041727898,37.5678142965708,1120053500
"11505","탐앤탐스","마포도화점","음식","커피점/카페","커피전문점/카페/다방","도화동","서울특별시 마포구 삼개로 15",126.947635150443,37.5389740961368,1144058500
"11506","이찌고",NA,"음식","커피점/카페","커피전문점/카페/다방","대치4동","서울특별시 강남구 역삼로64길 7",127.052991519258,37.5006161270084,1168063000
"11507","카페엘림",NA,"음식","커피점/카페","커피전문점/카페/다방","독산3동","서울특별시 금천구 독산로 353",126.90358792179,37.4784196070178,1154563000
"11508","빈스&멍",NA,"음식","커피점/카페","커피전문점/카페/다방","화곡8동","서울특별시 강서구 강서로18길 21",126.846812945209,37.5339958836898,1150059300
"11509","카페지니",NA,"음식","커피점/카페","커피전문점/카페/다방","잠원동","서울특별시 서초구 강남대로91길 15",127.019694663114,37.5119500694057,1165054000
"11510","미스터힐링명동인터네셔널점","명동인터네셔널점","음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 명동10길 7-7",126.985604837895,37.56354446512,1114055000
"11511","다온죽카페",NA,"음식","커피점/카페","커피전문점/카페/다방","행운동","서울특별시 관악구 관악로 246",126.957005072925,37.4860846220295,1162057500
"11512","앤트러사이트커피",NA,"음식","커피점/카페","커피전문점/카페/다방","한남동","서울특별시 용산구 이태원로 242",127.000322114658,37.5362511879086,1117068500
"11513","카페데베르선릉점","선릉점","음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 테헤란로 317",127.045744643473,37.5039637992855,1168064000
"11514","마크레인커피",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 선릉로157길 23-5",127.037851838523,37.5258584454646,1168054500
"11515","쁠로13",NA,"음식","커피점/카페","커피전문점/카페/다방","논현1동","서울특별시 강남구 도산대로8길 13",127.022320987944,37.5161256891378,1168052100
